smiles,sampling_params,response
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(NC(CC=O)c1ccccc1)C1CCCC1"", ""C1NCC2CNCC12""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(NC(CC=O)c1ccccc1)C1CCCC1</bb>"", ""<bb>C1NCC2CNCC12</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(NC(CC=O)c1ccccc1)C1CCCC1"", ""C1NCC2CNCC12""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(NC(CC=O)c1ccccc1)C1CCCC1</bb>"", ""<bb>C1NCC2CNCC12</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(NC(CC=O)c1ccccc1)C1CCCC1"", ""C1NCC2CNCC12""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(NC(CC=O)c1ccccc1)C1CCCC1</bb>"", ""<bb>C1NCC2CNCC12</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(CCN1CC2CNCC2C1)c1ccccc1"", ""O=C1CCCC1""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(CCN1CC2CNCC2C1)c1ccccc1</bb>"", ""<bb>O=C1CCCC1</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cc1nn(-c2ccccc2)c(C)c1C(=O)O"", ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(CCN1CC2CNCC2C1)c1ccccc1"", ""NC(=O)C1CCCC1""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(CCN1CC2CNCC2C1)c1ccccc1</bb>"", ""<bb>NC(=O)C1CCCC1</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""C1NCC2CNCC12"", ""O=C(CC=O)c1ccccc1""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>C1NCC2CNCC12</bb>"", ""<bb>O=C(CC=O)c1ccccc1</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cc1nn(-c2ccccc2)c(C)c1C(=O)O"", ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(CC(=O)C1CCCC1)Nc1ccccc1"", ""C1NCC2CNCC12""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(CC(=O)C1CCCC1)Nc1ccccc1</bb>"", ""<bb>C1NCC2CNCC12</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cc1nn(-c2ccccc2)c(C)c1C(=O)O"", ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C(CC(=O)c1ccccc1)NC(=O)C1CCCC1"", ""C1NCC2CNCC12""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>O=C(CC(=O)c1ccccc1)NC(=O)C1CCCC1</bb>"", ""<bb>C1NCC2CNCC12</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1"", ""Cc1nn(-c2ccccc2)c(C)c1C(=O)O""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""C1NC2CNCC2C1"", ""O=C(CCN1CC2CNCC2C1)c1ccccc1""], ""product"": ""O=C(NC(CCN1CC2CNCC2C1)c1ccccc1)C1CCCC1""}], ""building_blocks"": [""<bb>Cc1nn(-c2ccccc2)c(C)c1C(=O)O</bb>"", ""<bb>C1NC2CNCC2C1</bb>"", ""<bb>O=C(CCN1CC2CNCC2C1)c1ccccc1</bb>""]}"
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1-c1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CNCC2C1)c1ccccc1"", ""NC(=O)C1CCCC1""], ""product"": ""Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1-c1nn(-c2ccccc2)c(C)c1C(=O)O)c1ccccc1"", ""C1NCC2CNCC12""], ""product"": ""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1-c1nn(-c2ccccc2)c(C)c1C(=O)N1CC2CNCC2C1)c1ccccc1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$(C=C-[#6]),$(c:c):1][Br,I].[Cl,Br,I][c:2]>>[c:2][#6:1]</rxn>"", ""reactants"": [""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1Cl)c1ccccc1"", ""Cc1c(C(=O)O)c(Br)nn1-c1ccccc1""], ""product"": ""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1-c1nn(-c2ccccc2)c(C)c1C(=O)O)c1ccccc1""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C(O)C1CCCC1=O"", ""Cc1cn(CCC(N)c2ccccc2)c(Cl)n1""], ""product"": ""O=C1CCCC1C(=O)NC(CCn1cc(C)nc1Cl)c1ccccc1""}], ""building_blocks"": [""<bb>NC(=O)C1CCCC1</bb>"", ""<bb>C1NCC2CNCC12</bb>"", ""<bb>Cc1c(C(=O)O)c(Br)nn1-c1ccccc1</bb>"", ""<bb>O=C(O)C1CCCC1=O</bb>"", ""<bb>Cc1cn(CCC(N)c2ccccc2)c(Cl)n1</bb>""]}"
CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F"", ""N#Cc1cccnc1""], ""product"": ""CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F""}], ""building_blocks"": [""<bb>CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F</bb>"", ""<bb>N#Cc1cccnc1</bb>""]}"
CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F"", ""N#Cc1cccnc1""], ""product"": ""CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F""}], ""building_blocks"": [""<bb>CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F</bb>"", ""<bb>N#Cc1cccnc1</bb>""]}"
CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F"", ""N#Cc1cccnc1""], ""product"": ""CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F""}], ""building_blocks"": [""<bb>CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F</bb>"", ""<bb>N#Cc1cccnc1</bb>""]}"
CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F"", ""N#Cc1cccnc1""], ""product"": ""CCC(NC(=N)N)c1ccc(Cl)c(C(=O)c2cccnc2)c1F""}], ""building_blocks"": [""<bb>CCC(NC(=N)N)c1ccc(Cl)c(Cl)c1F</bb>"", ""<bb>N#Cc1cccnc1</bb>""]}"
CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2Cn2c3c(c4c2CCCC4)CCCC3)C1=O"", ""N#Cc1ccccc1""], ""product"": ""CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[N$([NH2]([CX4])),N$([NH3+1]([CX4])):1].[O:5]-[C$([CH]([CX4])(C)(O)),C$([CH2]([CX4])(O)):3][C$(C([CX4])(=O)([CX4])),C$([CH]([CX4])(=O)):4]=[O:6]>[O:15]=[C:9]-1-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-1>[c:4]1[c:3][n+0:1][c:10]2-[C:11]-[C:12]-[C:13]-[C:14]-[c:9]12</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2CN)C1=O"", ""O=C1CCCCC1Oc1ccccc1F""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2Cn2c3c(c4c2CCCC4)CCCC3)C1=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[O$([OH]([CX4,c])),O$([OH]([CX4,c])([CX4,c])),S$([SH]([CX4,c])),S$([SH]([CX4,c])([CX4,c])):6]>>[*:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O"", ""CC(C)(C)OC(=O)N1CCC(O)C(CN)C1""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2CN)C1=O""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH+0,O-:5]-[C:3](=[O:4])-[C$([CH]([CX4])),C$([CH2]):2]>>[OH+0,O-:5]-[C:3](=[O:4])-[C:2]([Br:6])</rxn>"", ""reactants"": ["""", ""CN1C(=O)C(C(F)(F)C(=O)O)C1=O""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O""}], ""building_blocks"": [""<bb>N#Cc1ccccc1</bb>"", ""<bb>O=C1CCCCC1Oc1ccccc1F</bb>"", ""<bb>CC(C)(C)OC(=O)N1CCC(O)C(CN)C1</bb>"", ""<bb>CN1C(=O)C(C(F)(F)C(=O)O)C1=O</bb>""]}"
CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2Cn2c3c(c4c2CCCC4)CCCC3)C1=O"", ""N#Cc1ccccc1""], ""product"": ""CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[N$([NH2]([CX4])),N$([NH3+1]([CX4])):1].[O:5]-[C$([CH]([CX4])(C)(O)),C$([CH2]([CX4])(O)):3][C$(C([CX4])(=O)([CX4])),C$([CH]([CX4])(=O)):4]=[O:6]>[O:15]=[C:9]-1-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-1>[c:4]1[c:3][n+0:1][c:10]2-[C:11]-[C:12]-[C:13]-[C:14]-[c:9]12</rxn>"", ""reactants"": [""O=C1CCCCC1Oc1ccccc1F"", ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2CN)C1=O""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2Cn2c3c(c4c2CCCC4)CCCC3)C1=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[O$([OH]([CX4,c])),O$([OH]([CX4,c])([CX4,c])),S$([SH]([CX4,c])),S$([SH]([CX4,c])([CX4,c])):6]>>[*:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O"", ""CC(C)(C)OC(=O)N1CCC(O)C(CN)C1""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2CN)C1=O""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH+0,O-:5]-[C:3](=[O:4])-[C$([CH]([CX4])),C$([CH2]):2]>>[OH+0,O-:5]-[C:3](=[O:4])-[C:2]([Br:6])</rxn>"", ""reactants"": ["""", ""CN1C(=O)C(C(F)(F)C(=O)O)C1=O""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O""}], ""building_blocks"": [""<bb>N#Cc1ccccc1</bb>"", ""<bb>O=C1CCCCC1Oc1ccccc1F</bb>"", ""<bb>CC(C)(C)OC(=O)N1CCC(O)C(CN)C1</bb>"", ""<bb>CN1C(=O)C(C(F)(F)C(=O)O)C1=O</bb>""]}"
CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[#6:1][C:2]#[#7;D1].[Cl,Br,I][#6;$([#6]~[#6]);!$([#6]([Cl,Br,I])[Cl,Br,I]);!$([#6]=O):3]>>[#6:1][C:2](=O)[#6:3]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2c2ccccc2)C1=O"", ""N#Cc1ccccc1""], ""product"": ""CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[O$([OH]([CX4,c])),O$([OH]([CX4,c])([CX4,c])),S$([SH]([CX4,c])),S$([SH]([CX4,c])([CX4,c])):6]>>[*:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O"", ""CC(C)(C)OC(=O)N1CCC(O)C(c2ccccc2)C1""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)OC2CCN(C(=O)OC(C)(C)C)CC2c2ccccc2)C1=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[OH+0,O-:5]-[C:3](=[O:4])-[C$([CH]([CX4])),C$([CH2]):2]>>[OH+0,O-:5]-[C:3](=[O:4])-[C:2]([Br:6])</rxn>"", ""reactants"": ["""", ""CN1C(=O)C(C(F)(F)C(=O)O)C1=O""], ""product"": ""CN1C(=O)C(Br)(C(F)(F)C(=O)O)C1=O""}], ""building_blocks"": [""<bb>N#Cc1ccccc1</bb>"", ""<bb>CC(C)(C)OC(=O)N1CCC(O)C(c2ccccc2)C1</bb>"", ""<bb>CN1C(=O)C(C(F)(F)C(=O)O)C1=O</bb>""]}"
CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN1C(=O)C(N)(C(F)(F)C(=O)c2ccccc2)c2ccccc21"", ""CC(C)(C)OC(=O)NC(=O)Cl""], ""product"": ""CN1C(=O)C(NC(=O)OC(C)(C)C)(C(F)(F)C(=O)c2ccccc2)c2ccccc21""}], ""building_blocks"": [""<bb>CN1C(=O)C(N)(C(F)(F)C(=O)c2ccccc2)c2ccccc21</bb>"", ""<bb>CC(C)(C)OC(=O)NC(=O)Cl</bb>""]}"
